OF_TURN,HYDRANT,MAPPAGE,SEQ__,ZIPCODE,OF_TURNS,STATION,DIRECTION,COMPLETED,FLOW,NUM,LOCATION,STATIC_PRE,CLASS,CONDITION,VALVE_MAKE,DATE_INSPE,HYDRANT_ID,LONGITUDE,VALVE_SIZE,TYPE0,DATE_INSTA,SIZE,CITY,NAME,DISTRICT,VALVE_TYPE,MAKE,ATLAS_PAGE,ADDRESS,LATITUDE,TYPE,RESIDUAL_P
,,930,0010,74131,0,6,,0,0,0,,0,,,,,00569-0010,-96.059327,0,,,0,,,3,,,00569,,36.064771,,0
,,1678,0006,74134,0,27,S,0,0,4606,,0,,,,,00460-0006,-95.782215,0,,,0,TULSA,LYNNLANE,5,,,00460,4606 S LYNN  LN  RD,36.096684,RD,0
,,1678,0013,74134,0,27,S,0,0,4606,,0,,,,,00460-0013,-95.782831,0,,,0,TULSA,LYNNLANE,5,,,00460,4606 S LYNN  LN  RD,36.096664,RD,0
,,930,0011,74131,0,6,,0,0,0,,0,,,,,00569-0011,-96.05812,0,,,0,,,3,,,00569,,36.064731,,0
,,1678,0012,74012,0,27,S,0,0,4606,,0,,,,,00460-0012,-95.783226,0,,,0,TULSA,LYNNLANE,5,,,00460,4606 S LYNN  LN  RD,36.095509,RD,0
,,1678,0011,74012,0,27,,0,0,0,,0,,,,,00460-0011,-95.783004,0,,,0,TULSA,,5,,,00460,,36.094673,,0
,,1123,0009,,0,10,,0,0,0,,0,,,,,00023-0009,0.0,0,,,0,,,4,,,00023,,0.0,,0
,,,0,,0,0,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,0,,,0,,0.0,,0
,,,0,,0,29,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,3,,,0,,0.0,,0
,,,0,,0,0,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,0,,,0,,0.0,,0
,,,0010,74015,0,0,,0,0,0,,0,,,,,00635-0010,-95.756698,0,,,0,CATOOSA,,0,,,00635,,36.171972,,0
,,930,0008,74131,0,6,,0,0,0,,0,,,,,00569-0008,-96.061395,0,,,0,,,3,,,00569,,36.064452,,0
,,1678,0002,74012,0,27,,0,0,0,,0,,,,,00460-0002,-95.782043,0,,,0,TULSA,,5,,,00460,,36.093916,,0
,,1678,0001,74012,0,27,,0,0,0,,0,,,,,00460-0001,-95.779799,0,,,0,TULSA,,5,,,00460,,36.093557,,0
,,930,0006,74131,0,6,,0,0,0,,0,,,,,00569-0006,-96.062577,0,,,0,,,3,,,00569,,36.064452,,0
,,1678,0,74134,0,27,S,0,0,4324,,0,,,,,0-0,-95.779848,0,,,0,TULSA,LYNNLANE,5,,,0,4324 S LYNN  LN  RD,36.099951,RD,0
,,1173,0,74110,0,3,,0,0,0,,0,,,,,0-0,-95.963261,0,,,0,TULSA,,4,,,0,,36.163732,,0
,,,0007,74015,0,0,,0,0,0,,0,,,,,00635-0007,-95.757142,0,,,0,CATOOSA,,0,,,00635,,36.170836,,0
,,930,0011,74131,0,6,,0,0,0,,0,,,,,00478-0011,-96.053492,0,,,0,,,3,,,00478,,36.074363,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.909129,0,,,0,TULSA,,5,,,0,,36.061945,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.909843,0,,,0,TULSA,,5,,,0,,36.061945,,0
,,930,0010,74131,0,6,,0,0,0,,0,,,,,00478-0010,-96.054944,0,,,0,,,3,,,00478,,36.073427,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.907923,0,,,0,TULSA,,5,,,0,,36.06284,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.907973,0,,,0,TULSA,,5,,,0,,36.06318,,0
,,,0,,0,0,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,0,,,0,,0.0,,0
,,,0,74015,0,0,,0,0,0,,0,,,,,0-0,-95.746915,0,,,0,CATOOSA,,0,,,0,,36.180293,,0
,,930,0015,74131,0,6,,0,0,0,,0,,,,,00478-0015,-96.048616,0,,,0,,,3,,,00478,,36.071357,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.908391,0,,,0,TULSA,,5,,,0,,36.063676,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.908834,0,,,0,TULSA,,5,,,0,,36.064572,,0
,,930,0014,74131,0,6,,0,0,0,,0,,,,,00478-0014,-96.049774,0,,,0,,,3,,,00478,,36.071636,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.911297,0,,,0,TULSA,,5,,,0,,36.064015,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.910336,0,,,0,TULSA,,5,,,0,,36.06495,,0
,,,0,74015,0,0,,0,0,0,,0,,,,,0-0,-95.745469,0,,,0,CATOOSA,,0,,,0,,36.181755,,0
,,930,0013,74131,0,6,,0,0,0,,0,,,,,00478-0013,-96.04837,0,,,0,,,3,,,00478,,36.073372,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.911149,0,,,0,TULSA,,5,,,0,,36.065487,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.909746,0,,,0,TULSA,,5,,,0,,36.065567,,0
,,930,0012,74131,0,6,,0,0,0,,0,,,,,00478-0012,-96.049773,0,,,0,,,3,,,00478,,36.074347,,0
,,1330,0,74136,0,28,,0,0,0,,0,,,,,0-0,-95.910631,0,,,0,TULSA,,5,,,0,,36.065985,,0
,,1372,0042,74115,0,17,,0,0,0,,0,,,,,00082-0042,-95.904411,0,,,0,TULSA,,2,,,00082,,36.177831,,0
,,,0,,0,29,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,3,,,0,,0.0,,0
,,,0,,0,0,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,0,,,0,,0.0,,0
,,,0,74015,0,0,,0,0,0,,0,,,,,0-0,-95.746009,0,,,0,CATOOSA,,0,,,0,,36.179701,,0
,,,0,74037,0,0,,0,0,0,,0,,,,,0-0,-95.952123,0,,,0,JENKS,,0,,,0,,35.990294,,0
,,1372,0043,74115,0,17,N,0,0,1546,,0,,,,,00082-0043,-95.902191,0,,,0,TULSA,67,2,,,00082,1546 N 67th AV E,36.178767,AV,0
,,1779,0,74014,0,0,,0,0,0,,0,,,,,0-0,-95.753149,0,,,0,BROKEN ARROW,,0,,,0,,36.084094,,0
,,,0,74037,0,0,,0,0,0,,0,,,,,0-0,-95.951852,0,,,0,JENKS,,0,,,0,12048 S 18th ST W,35.989379,,0
,,1779,0,74014,0,0,,0,0,0,,0,,,,,0-0,-95.754382,0,,,0,BROKEN ARROW,,0,,,0,,36.084194,,0
,,1779,0,74014,0,0,,0,0,0,,0,,,,,0-0,-95.758498,0,,,0,BROKEN ARROW,,0,,,0,,36.0827,,0
,,,0,74015,0,0,,0,0,0,,0,,,,,0-0,-95.746703,0,,,0,CATOOSA,,0,,,0,,36.177103,,0
L,,1031,0015,74132,21,6,S,1,0,7355,,0,NA,,ENGR,2003-08-22,00666-0015,-96.02221,60,3-WAY,,52,TULSA,,3,GATE,AMERI,00666,7355 S 26th AV W,36.054666,WA,0
,,,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.779873,0,,,0,TULSA,,5,,,0,17625 E 51th ST S,36.090151,,0
,,1779,0,74014,0,0,,0,0,0,,0,,,,,0-0,-95.75342,0,,,0,BROKEN ARROW,,0,,,0,,36.085828,,0
,,1729,0,74012,0,27,N,0,0,2901,,0,,,,,0-0,-95.774474,0,,,0,BROKEN ARROW,,5,,,0,2901 N 13th ST E,36.080408,,0
,,,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.789364,0,,,0,TULSA,,5,,,0,,36.091286,,0
L,,981,0004,74132,6,6,,1,11100,0,,0,NA,,,1999-05-28,00666-0004,-96.029406,20,3-WAY,1996-11-12,52,TULSA,,3,AIR RELIE,KENNY,00666,,36.055322,,0
L,,1029,0031,74107,21,6,,1,0,0,,0,NA,,,,00393-0031,-96.028088,60,,,0,TULSA,,3,GATE,,00393,,36.076307,,0
L,,1029,0034,74107,15,6,W,1,0,2433,,0,NA,,,,00393-0034,-96.019622,60,,,0,TULSA,61,3,GATE,,00393,2433 W 61th ST S,36.078541,ST,0
L,,1029,0036,74107,21,6,,1,0,0,,0,NA,,,,00393-0036,-96.017612,60,,,0,TULSA,,3,GATE,,00393,,36.075495,,0
,,1729,0,74012,0,27,E,0,0,1201,,0,,,,,0-0,-95.776667,0,,,0,BROKEN ARROW,FARGO,5,,,0,1201 E FARGO  ST S,36.080369,ST,0
L,,1029,0032,74107,19,26,,1,0,0,,0,NA,,,,00393-0032,-96.02942,60,,,0,TULSA,,3,GATE,,00393,,36.081648,,0
,,1729,0,74012,0,27,E,0,0,1009,,0,,,,,0-0,-95.778492,0,,,0,BROKEN ARROW,FARGO,5,,,0,1009 E FARGO  ST N,36.080269,SN,0
,,,0,,0,0,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,0,,,0,,0.0,,0
,,,0,74015,0,0,,0,0,0,,0,,,,,0-0,-95.748611,0,,,0,CATOOSA,,0,,,0,,36.17715,,0
,,,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.788945,0,,,0,TULSA,,5,,,0,,36.09045,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.788239,0,,,0,BROKEN ARROW,,5,,,0,,36.083374,,0
,,1679,0,74012,0,27,E,0,0,115,,0,,,,,0-0,-95.787496,0,,,0,BROKEN ARROW,HELENA,5,,,0,115 E HELENA  PL N,36.082536,PN,0
,,,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.788452,0,,,0,BROKEN ARROW,,5,,,0,17600 E 51th ST S,36.089812,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.787392,0,,,0,BROKEN ARROW,,5,,,0,,36.081824,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.787478,0,,,0,BROKEN ARROW,,5,,,0,,36.081014,,0
,,,0,74015,0,0,,0,0,0,,0,,,,,0-0,-95.749074,0,,,0,CATOOSA,,0,,,0,,36.176885,,0
,,,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.788452,0,,,0,TULSA,,5,,,0,,36.090131,,0
,,1679,0,74012,0,27,E,0,0,409,,0,,,,,0-0,-95.784644,0,,,0,BROKEN ARROW,GRANGER,5,,,0,409 E GRANGER  ST N,36.080776,SN,0
,,1679,0,74012,0,27,N,0,0,2905,,0,,,,,0-0,-95.785733,0,,,0,BROKEN ARROW,2,5,,,0,2905 N 2nd ST E,36.07998,ST,0
,,,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.790622,0,,,0,TULSA,,5,,,0,,36.09031,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.785871,0,,,0,BROKEN ARROW,,5,,,0,,36.081279,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.784903,0,,,0,BROKEN ARROW,,5,,,0,,36.082858,,0
,,1226,0003,,0,14,,0,0,0,,0,,,,,00059-0003,0.0,0,,,0,,,1,,,00059,,0.0,,0
,,,0,,0,7,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,1,,,0,,0.0,,0
,,,0,,0,29,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,3,,,0,,0.0,,0
,,,0006,74015,0,0,,0,0,0,,0,,,,,00635-0006,-95.752447,0,,,0,,,0,,,00635,,36.17687,,0
,,,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.789636,0,,,0,TULSA,,5,,,0,,36.092322,,0
L,,1027,0037,74107,19,12,,1,0,0,,0,NA,,C489,,00141-0037,-96.018013,60,,,0,TULSA,,3,GATE,,00141,,36.106349,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.784557,0,,,0,BROKEN ARROW,,5,,,0,,36.08188,,0
,,1679,0,74012,0,27,N,0,0,3021,,0,,,,,0-0,-95.782898,0,,,0,BROKEN ARROW,,5,,,0,3021 N 5th ST E,36.081698,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.753395,0,,,0,BROKEN ARROW,,5,,,0,,36.109155,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.781411,0,,,0,BROKEN ARROW,,5,,,0,,36.082089,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.780599,0,,,0,BROKEN ARROW,,5,,,0,,36.081977,,0
,,,0,,0,0,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,0,,,0,,0.0,,0
,,1026,0,74107,0,0,S,1,0,2333,,0,NA,,,,0-0,-96.015657,0,,,0,,YUKON,0,,,0,2333 S YUKON  AV W,36.131369,WA,0
,,1025,0,74107,0,0,W,1,0,1505,,0,NA,,,,0-0,-96.011686,0,,,0,,17,0,,,0,1505 W 17th ST S,36.138261,ST,0
,,,0001,74015,0,0,,0,0,0,,0,,,,,00628-0001,-95.759198,0,,,0,,,0,,,00628,,36.226702,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.780046,0,,,0,BROKEN ARROW,,5,,,0,,36.082522,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.754726,0,,,0,BROKEN ARROW,,5,,,0,,36.108458,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.756328,0,,,0,BROKEN ARROW,,5,,,0,,36.108438,,0
,,1679,0,74012,0,27,N,0,0,3221,,0,,,,,0-0,-95.781792,0,,,0,BROKEN ARROW,,5,,,0,3221 N 6th PL E,36.084059,PL,0
,,978,0,74107,0,12,W,1,0,3734,,0,NA,,,,0-0,-96.035596,0,,,0,TULSA,,3,,,0,3734 W 43th ST S,36.100263,ST,0
,,1679,0,74012,0,27,N,0,0,3223,,0,,,,,0-0,-95.780927,0,,,0,BROKEN ARROW,7,5,,,0,3223 N 7th PL E,36.083989,PL,0
,,1284,0055,,0,32,,0,0,0,,0,,,,,01578-0055,0.0,0,,,0,,,5,,,01578,,0.0,,0
,,1768,0010,74015,0,31,,0,0,0,,0,,,,,00627-0010,-95.748344,0,,,0,,,2,,,00627,,36.233229,,0
,,978,0,74107,0,0,W,1,0,4420,,0,NA,,,,0-0,-96.041973,0,,,0,,41,0,,,0,4420 W 41th ST S,36.104304,ST,0
,,1023,0,74127,0,10,,1,0,0,,0,NA,,,,0-0,-96.014309,0,,,0,TULSA,,4,,,0,,36.174958,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.758103,0,,,0,BROKEN ARROW,,5,,,0,,36.108537,,0
,,1023,0,74127,0,2,,1,0,0,,0,NA,,,,0-0,-96.022209,0,,,0,TULSA,,4,,,0,,36.170895,,0
,,1679,0,74012,0,27,N,0,0,3217,,0,,,,,0-0,-95.780115,0,,,0,BROKEN ARROW,,5,,,0,3217 N 8th ST S,36.083989,ST,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.780374,0,,,0,BROKEN ARROW,,5,,,0,,36.084785,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.759928,0,,,0,BROKEN ARROW,,5,,,0,,36.108398,,0
,,1679,0,74012,0,27,N,0,0,3305,,0,,,,,0-0,-95.78136,0,,,0,BROKEN ARROW,7,5,,,0,3305 N 7th ST E,36.084674,ST,0
,,1679,0,74012,0,27,E,0,0,709,,0,,,,,0-0,-95.781653,0,,,0,BROKEN ARROW,KANSAS,5,,,0,709 E KANSAS  ST N,36.085721,SN,0
,,1769,0009,74015,0,31,,0,0,0,,0,,,,,00627-0009,-95.750716,0,,,0,,,2,,,00627,,36.228941,,0
,,928,0,74107,0,0,W,1,0,4801,,0,NA,,,,0-0,-96.046372,0,,,0,,,0,,,0,4801 W 49th ST S,36.09384,ST,0
,,928,0,74107,0,0,W,1,0,4801,,0,NA,,,,0-0,-96.046362,0,,,0,,,0,,,0,4801 W 49th ST S,36.094384,ST,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.760174,0,,,0,BROKEN ARROW,,5,,,0,,36.109892,,0
,,1679,0,74012,0,27,N,0,0,3309,,0,,,,,0-0,-95.782137,0,,,0,BROKEN ARROW,,5,,,0,3309 N 6th ST E,36.085023,,0
,,1679,0,74012,0,27,N,0,0,3321,,0,,,,,0-0,-95.78473,0,,,0,BROKEN ARROW,,5,,,0,3321 N 3rd ST E,36.08547,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.75867,0,,,0,BROKEN ARROW,,5,,,0,,36.109354,,0
,,1679,0,74012,0,27,N,0,0,3313,,0,,,,,0-0,-95.783883,0,,,0,BROKEN ARROW,,5,,,0,3313 N 4th ST E,36.085037,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.783105,0,,,0,BROKEN ARROW,,5,,,0,,36.085693,,0
,,,0,,0,29,,0,0,0,,0,,,,,0-0,0.0,0,,,0,,,3,,,0,,0.0,,0
,,1284,0054,,0,32,,0,0,0,,0,,,,,01578-0054,0.0,0,,,0,,,5,,,01578,,0.0,,0
,,,0008,74015,0,31,,0,0,0,,0,,,,,00627-0008,-95.750639,0,,,0,,,2,,,00627,1769,36.230714,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.756501,0,,,0,BROKEN ARROW,,5,,,0,,36.109473,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.783157,0,,,0,BROKEN ARROW,,5,,,0,,36.084296,,0
,,1679,0,74012,0,27,N,0,0,3229,,0,,,,,0-0,-95.784298,0,,,0,BROKEN ARROW,,5,,,0,3229 N 3rd PL E,36.084129,PL,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.756723,0,,,0,BROKEN ARROW,,5,,,0,,36.110131,,0
,,978,0,74107,0,12,S,1,0,4222,,0,NA,,,,0-0,-96.029745,0,,,0,TULSA,,3,,,0,4222 S 33th AV W,36.101609,WA,0
,,1679,0,74012,0,27,N,0,0,3231,,0,,,,,0-0,-95.785162,0,,,0,BROKEN ARROW,2,5,,,0,3231 N 2nd PL E,36.084213,PL,0
,,1679,0,74012,0,27,N,0,0,3133,,0,,,,,0-0,-95.786078,0,,,0,BROKEN ARROW,2,5,,,0,3133 N 2nd ST E,36.083556,ST,0
,,,0,74015,0,31,,0,0,0,,0,,,,,0-0,-95.753415,0,,,0,,,2,,,0,,36.232378,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.756501,0,,,0,BROKEN ARROW,,5,,,0,,36.111326,,0
,,1679,0,74012,0,27,E,0,0,109,,0,,,,,0-0,-95.787582,0,,,0,BROKEN ARROW,JUNEAU,5,,,0,109 E JUNEAU  ST N,36.084115,SN,0
,,1679,0,74012,0,27,N,0,0,3321,,0,,,,,0-0,-95.787755,0,,,0,BROKEN ARROW,1,5,,,0,3321 N 1st ST E,36.085274,ST,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.758818,0,,,0,BROKEN ARROW,,5,,,0,,36.110509,,0
,,1679,0,74012,0,27,E,0,0,219,,0,,,,,0-0,-95.786251,0,,,0,BROKEN ARROW,JUNEAU,5,,,0,219 E JUNEAU  PL N,36.084897,PN,0
,,1679,0,74012,0,27,E,0,0,213,,0,,,,,0-0,-95.786199,0,,,0,BROKEN ARROW,KANSAS,5,,,0,213 E KANSAS  ST N,36.085651,SN,0
,,1284,0053,,0,32,,0,0,0,,0,,,,,01578-0053,0.0,0,,,0,,,5,,,01578,,0.0,,0
,,,0,74015,0,31,,0,0,0,,0,,,,,0-0,-95.756713,0,,,0,,,2,,,0,,36.237583,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.758794,0,,,0,BROKEN ARROW,,5,,,0,,36.111345,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.788395,0,,,0,BROKEN ARROW,,5,,,0,,36.085637,,0
,,1629,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.797598,0,,,0,BROKEN ARROW,,5,,,0,,36.079452,,0
,,1777,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.760692,0,,,0,BROKEN ARROW,,5,,,0,,36.110589,,0
,,974,0,74127,0,13,N,1,0,106,,0,NA,,,,0-0,-96.042288,0,,,0,TULSA,44,1,,,0,106 N 44th AV W,36.155889,WA,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.792274,0,,,0,BROKEN ARROW,,5,,,0,,36.077061,,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.792742,0,,,0,BROKEN ARROW,,5,,,0,,36.076862,,0
,,,0011,74015,0,31,,0,0,0,,0,,,,,00626-0011,-95.757041,0,,,0,,,2,,,00626,,36.23707,,0
,,1778,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.755638,0,,,0,,,5,,,0,,36.095948,,0
,,925,0,74127,0,13,W,1,0,4935,,0,NA,,,,0-0,-96.048575,0,,,0,TULSA,,1,,,0,4935 W 8th ST S,36.147401,ST,0
,,1679,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.794246,0,,,0,BROKEN ARROW,,5,,,0,,36.076045,,0
,,1629,0,74012,0,20,W,0,0,1901,,0,,,,,0-0,-95.812617,0,,,0,BROKEN ARROW,CONCORD,5,,,0,1901 W CONCORD   CIR N,36.076072,CI,0
,,1778,0,74014,0,27,,0,0,0,,0,,,,,0-0,-95.7548,0,,,0,,,5,,,0,,36.094693,,0
,,1629,0,74012,0,20,W,0,0,1901,,0,,,,,0-0,-95.813825,0,,,0,BROKEN ARROW,CONCORD,5,,,0,1901 W CONCORD   CIR N,36.076331,CI,0
,,1629,0,74012,0,27,,0,0,0,,0,,,,,0-0,-95.814294,0,,,0,BROKEN ARROW,,5,,,0,,36.083504,,0
L,,1573,0007,74116,27,30,,1,11100,0,I-244 & 129 EA,0,NA,,ENGR,1999-08-24,00296-0007,-95.833199,80,3-WAY,,52,TULSA,,2,GATE,CLOW,00296,,36.168146,,0
L,,979,0054,74107,42,26,S,1,11019,5141,I-244 & 34 WA SEC,6,NA,,C522,2003-07-29,00319-0054,-96.030739,120,3-WAY,,50,TULSA,34,3,GATE,WATER,00319,5141 S 34th AV W,36.088532,AV,0
L,,979,0049,74107,18,26,,1,11019,0,I-244 & 36 W AVE,6,NA,,C469,1999-10-21,00319-0049,-96.032733,60,3-WAY,,45,TULSA,,3,GATE,MUELL,00319,,36.088529,,0
L,,979,0041,74107,26,26,,1,11019,0,I-244 & 37TH W AVE,6,NA,,C543,1999-10-21,00319-0041,-96.033904,80,3-WAY,,45,TULSA,,3,GATE,MUELL,00319,,36.088398,,0
L,,979,0036,74107,21,26,W,1,11019,3705,I-244 & 38TH W AVE,6,NA,,C551,1999-10-21,00319-0036,-96.035398,60,3-WAY,,50,TULSA,SKELLY,3,GATE,MUELL,00319,3705 W SKELLY  DR S,36.088268,DR,0
L,,978,0007,74107,20,0,,1,11019,0,I-244 400'N 51 ST ES,8,NA,,DELET,1999-10-01,00252-0007,-96.037249,80,3-WAY,,45,,,0,GATE,MUELL,00252,,36.09075,,0
L,,978,0010,74107,39,0,,1,11019,0,I-244 400'S 48 ST ES,8,NA,,C523,1999-10-01,00252-0010,-96.035515,80,3-WAY,,45,,,0,GATE,M & H,00252,,36.092615,,0
L,,978,0008,74107,39,0,,1,11019,5000,I-244 900'S 48 ST ES,8,NA,,,1999-10-01,00252-0008,-96.036255,60,3-WAY,,45,,SOUTHWEST,0,GATE,M & H,00252,5000  SOUTHWEST  BLVD,36.091696,BL,0
L,,1475,0047,74128,21,22,,1,42302,0,I44 & 101 E AVE SWC,0,NA,,C494,1999-06-16,00178-0047,-95.864834,60,3-WAY,,42,TULSA,,2,GATE,MUELL,00178,,36.136819,,0
L,,1475,0047,74128,28,22,S,1,1100,1433,I-44 & 107 EA NS,0,NA,,C485,1999-05-18,00177-0047,-95.856183,80,3-WAY,,42,TULSA,107,2,GATE,MUELL,00177,1433 S 107th AV E,36.142887,EA,0
L,,1475,0078,74128,0,30,S,1,1100,1253,I-44 & 111 EA SWC,0,NA,,DELET,1999-05-18,00177-0078,-95.853356,120,3-WAY,1990-06-28,52,TULSA,110,2,GATE,CLOW,00177,1244 S 110th AV E  58  2B,36.144761,EA,0
L,,1079,0008,74107,21,26,,1,1100,0,I-44 1200'W ELWOOD SS,0,NA,,,1999-05-16,00317-0008,-95.998002,60,3-WAY,,45,TULSA,,3,GATE,M & H,00317,,36.089122,,0
L,,1524,0013,74128,18,30,E,1,1100,12215,I-44 & 122 EA NWC,0,NA,,C509,2003-08-08,00233-0013,-95.840832,60,3-WAY,,42,TULSA,SKELLY,2,GATE,MUELL,00233,12215 E SKELLY  DR S,36.153633,ST,0
L,,1079,0006,74107,21,26,W,1,1100,820,I-44 1400'E HWY 75 SS,0,NA,,,1999-05-16,00317-0006,-96.001252,60,3-WAY,,45,TULSA,SKELLY,3,GATE,MUELL,00317,820 W SKELLY  DR S,36.088532,DR,0
L,,1475,0063,74128,20,27,E,1,1100,10759,I-44 & 14PL SEC,0,NA,,C485,1999-05-18,00177-0063,-95.856437,60,3-WAY,,42,TULSA,14,5,GATE,MUELL,00177,10759 E 14th PL S,36.141319,ST,0
L,,1079,0007,74107,42,26,,1,1100,0,I-44 1500'W ELWOOD SS,0,NA,,C546,1999-05-16,00317-0007,-95.999274,120,3-WAY,,45,TULSA,,3,GATE,M & H,00317,,36.08876,,0
L,,1524,0027,74128,18,30,,1,1100,0,I-44 150'S 7 ST SS,0,NA,,C545,2003-08-11,00233-0027,-95.842183,60,3-WAY,,42,TULSA,,2,GATE,MUELL,00233,,36.151416,,0
L,,1524,0031,74128,21,30,,1,42302,0,I-44 200'N 4TH PL NS,0,NA,,,1999-06-30,00232-0031,-95.837158,60,3-WAY,,45,TULSA,,2,GATE,MUELL,00232,,36.155987,,0
L,,1524,0034,74128,39,30,,1,1100,0,I-44 250'N 11 ST NS,0,NA,,C495,2003-08-11,00233-0034,-95.848771,120,3-WAY,,52,TULSA,,2,GATE,CLOW,00233,,36.148176,,0
L,,1475,0077,74128,21,30,S,1,1100,1253,I-44 300'E 111 EA NS,0,NA,,C485,1999-05-18,00177-0077,-95.852512,60,3-WAY,1990-06-22,52,TULSA,110,2,GATE,CLOW,00177,1244 S 110th AV E  58  2B,36.145409,EA,0
L,,1475,0049,74128,26,27,,1,1100,0,I-44 300'E 14 ST SS,0,NA,,C485,1999-05-18,00177-0049,-95.854179,80,3-WAY,1990-07-05,52,TULSA,,5,GATE,CLOW,00177,,36.14315,,0
L,,1524,0018,74128,28,30,,1,1100,0,I-44 350'W 122 EA NWS,0,NA,,C477,2003-08-11,00233-0018,-95.841845,80,3-WAY,,42,TULSA,,2,GATE,MUELL,00233,,36.152815,,0
L,,1524,0009,74128,20,30,E,1,1100,12303,I-44 350'W 4 PL NWS,0,NA,,,2003-08-12,00233-0009,-95.839691,80,3-WAY,,42,TULSA,SKELLY,2,GATE,MUELL,00233,12303 E SKELLY  DR S,36.154316,ST,0
L,,1524,0029,74128,26,30,,1,1100,0,I-44 400'N 11 ST SES,0,NA,,C490,2003-08-11,00233-0029,-95.845604,80,3-WAY,,42,TULSA,,2,GATE,MUELL,00233,,36.148892,,0
L,,1524,0032,74128,21,30,,1,42302,0,I-44 400'N 4TH ST NS,0,NA,,,1999-06-30,00232-0032,-95.835891,60,3-WAY,,45,TULSA,,2,GATE,MUELL,00232,,36.156874,,0
L,,1475,0062,74128,0,22,S,1,1100,1433,I-44 400'W 107 E AVE NS,0,NA,,C485,1999-05-18,00177-0062,-95.856999,120,3-WAY,,42,TULSA,107,2,GATE,MUELL,00177,1433 S 107th AV E,36.142166,AV,0
